airline_sentiment;is_reply;reply_count;retweet_count;text;tweet_coord;tweet_created;tweet_location;user_timezone
negative;FALSO;0;0;"El personal de tierra de Ryanair en España convoca huelga para el 30 de diciembre

https://t.co/mmvMjemRBP";;Thu Dec 14 11:15:00 +0000 2017;;Madrid
negative;FALSO;0;0;pero vosotros os podéis creer que pago un vuelo de iberia para sentarme en el único asiento roto que tienen????;;Mon Dec 18 14:30:01 +0000 2017;;Madrid
positive;FALSO;0;0;Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/LtHwskJxAS;;Tue Dec 12 13:43:05 +0000 2017;;Central America
negative;FALSO;0;0;Impresionante la mierda que puede ser a veces viajar con #iberia. Cojo el avión con tiempo y reserva de asiento, ll… https://t.co/8cSM8xuBcP;;Tue Dec 12 18:25:54 +0000 2017;;Amsterdam
negative;FALSO;0;0;Creo que lo dejaron queriendo para que los dueños de Ryanair se lo metan por el culo. Merecer se lo merecen...me da… https://t.co/KKa6ECDryz;;Sun Dec 03 22:19:28 +0000 2017;;
neutral;FALSO;0;0;Los pilotos de Ryanair desconvocan la huelga tras ver reconocidos sus sindicatos https://t.co/W8tkNfvren;;Mon Dec 18 12:51:02 +0000 2017;;
negative;VERDADERO;0;0;@algoqrecordar @Iberia @bebeamordor @lacosmopolilla @viajarlocura @MadridTB @PequenoGulliver @elmundodemagec… https://t.co/fEONkDLtjA;;Mon Dec 18 20:19:53 +0000 2017;Tlajomulco de Zúñiga, Jalisco;Madrid
positive;FALSO;0;0;#Iberia expandirá en verano su frecuencia de vuelos a #PuertoRico https://t.co/rXVVtlf9z2 https://t.co/MUX51cQqVE;;Tue Dec 05 15:06:49 +0000 2017;;Central Time (US & Canada)
negative;FALSO;0;0;"14 de septiembre de 1927
@Iberia inaugura la linea aerea Madrid-Barcelona
Felices 90 años volando
Por muchos mas https://t.co/MJFLpId83w";;Thu Dec 14 09:39:31 +0000 2017;Laredo, España;Madrid
negative;VERDADERO;0;0;@Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM… https://t.co/cGb78ZHMqW;;Wed Dec 13 21:28:06 +0000 2017;;
neutral;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/CmhIq3iBPA;;Sat Dec 02 19:38:11 +0000 2017;;Bogota
negative;VERDADERO;0;0;@Iberia Chrome 56, y las ultimas versiones de Firefox y Safari (Mac). La web principal no inicia sesión después de… https://t.co/gXLkUX3Ifu;;Fri Dec 15 13:50:40 +0000 2017;;Madrid
negative;VERDADERO;0;0;@Iberia si no me responden los demandao, LEVEL es la peor porquería e IBERIA NO se hace cargo;;Fri Dec 15 18:06:05 +0000 2017;;Buenos Aires
neutral;VERDADERO;0;0;@LATAM_ARG hola puedo sumar km con los vuelos de Iberia? En la página no me permite adresse pendientes;;Tue Jan 02 15:15:34 +0000 2018;;
negative;VERDADERO;0;0;@iberia no puedo viajar la vuelta ni avisando que no puedo volar la ida. Alguna solución para algo que les genera cero perjuicios? Gracias;;Wed Nov 15 12:37:18 +0000 2017;;
negative;FALSO;0;0;Así agradece Iberia a sus tripulantes que vuelen el día de Navidad alejados de sus familias...1 triste paquetito de… https://t.co/fgsA47QxxQ;;Tue Dec 26 16:26:33 +0000 2017;;Europe/Madrid
positive;FALSO;0;0;Ryanair analizará con el Consell las ayudas a otras firmas y prevé crecer un 50 % en València https://t.co/GcBiDPLWyI vía @levante_emv;;Tue Nov 14 08:10:00 +0000 2017;;
negative;FALSO;0;0;LogiNewsEs: Iberia lanza nueva ruta a Managua en octubre de 2018 https://t.co/9LxwerbE8i https://t.co/RYg9lpbZeP;;Thu Nov 16 10:34:11 +0000 2017;;
negative;VERDADERO;0;0;@infobae Hola iberia!!! Que justo el corte de vuelos a barcelona. Mmmm;;Wed Nov 29 16:38:09 +0000 2017;Rosario, Argentina;
negative;FALSO;0;0;Gracias @Iberia por vuestra maravillosa organización y por la media hora de espera de nuestras maletas, y aquí segu… https://t.co/XMJxisIb64;;Tue Dec 05 20:39:57 +0000 2017;;Madrid
negative;VERDADERO;0;0;@iberiaexpress Y el sentido común es jamás elegir a Iberia para tu viaje.;;Fri Dec 15 17:15:32 +0000 2017;Ciudad Autónoma de Buenos Aires, Argentina;
negative;VERDADERO;0;0;@Ryanair De verdad, a sinvergüenzas, timadores y caraduras no les gana nadie.;;Sat Dec 23 13:18:47 +0000 2017;;Madrid
positive;FALSO;0;0;Ryanair reconocerá a los sindicatos de pilotos como interlocutores https://t.co/2QEtA2USjs;;Fri Dec 15 08:55:13 +0000 2017;;
positive;VERDADERO;0;0;@jri2 @consuleduc @Iberia Te felicito Jose.;;Tue Dec 05 13:56:15 +0000 2017;;Eastern Time (US & Canada)
positive;VERDADERO;0;0;"@hookerdiferente @Ryanair @LosMorancos Pero que eso tiene fácil solución. Pagas más y vuela con otra compañía.

A m… https://t.co/J88dhqPXXH";;Thu Nov 30 08:37:14 +0000 2017;;Madrid
negative;VERDADERO;0;0;@BuscandoaCochet @Iberia Eso es así!!! Pero es por la proximidad en el teclado, eh??;;Sun Dec 17 12:38:04 +0000 2017;;
negative;VERDADERO;0;0;@Iberia Si fuerais animalistas lo haríais sin más. No por 2000 RT. Eso sí, a los 150 pasajeros del vuelo @iberia… https://t.co/SiDtICv60Y;;Wed Dec 13 18:55:51 +0000 2017;;Madrid
negative;VERDADERO;0;0;@Iberia hoy me comunican, a las dos y algo de la tarde, que no hay otra opción que no sea volar el día 28 (MAÑANA!).;;Fri Oct 27 16:37:44 +0000 2017;;
neutral;VERDADERO;0;0;@Iwa_saru @juansotoivars lo criticamos, pero luego todos volamos en low cost...dudo que un piloto o tripulación de… https://t.co/ogLmgequ3q;;Fri Nov 24 15:36:03 +0000 2017;;
neutral;FALSO;0;0;Lufthansa arrebata a Ryanair el liderazgo en pasajeros en Europa https://t.co/4qgVyK4WkP;;Fri Nov 24 22:59:10 +0000 2017;;
positive;VERDADERO;0;0;"@Iberia Si! Si! Es verdad!!!!
#MeGustaVolar 
#megustavolariberia";;Mon Nov 27 20:04:41 +0000 2017;;
negative;VERDADERO;0;0;"@Iberia Pues nada, que ni una respuesta, os laváis las manos y al cliente que le den... 
@consumidores @facua Iberi… https://t.co/5RufJXMTQY";;Sun Nov 26 21:46:29 +0000 2017;;
negative;VERDADERO;0;0;@vueling Lo he hecho tres veces ya, enviando un correo a la direccion indicada oexvy@iberia.es  y nunca obtuve resp… https://t.co/gfwJZPXu3s;;Tue Dec 12 13:00:14 +0000 2017;;Greenland
negative;FALSO;0;0;Me pregunto si alguien de IBERIA o  Air Canada estarán buscando mi maleta o estarán tranquilamente preparándose para nochevieja.;;Sun Dec 24 00:39:47 +0000 2017;;Amsterdam
neutral;VERDADERO;0;0;@iberia Quería saber si es verdad que el IB6673 del 07/12 hace escala en SDQ antes de llegar a CCS. Cuando compré e… https://t.co/a3BxlqjC6O;;Tue Dec 05 20:44:52 +0000 2017;;
neutral;VERDADERO;0;0;"@jaumeleiva @atletismoRFEA @Iberia @AirEuropa @vueling Hay un vuelo desde Madrid el viernes a las 12h.
Sale ida y vuelta unos 200€";;Mon Oct 30 21:47:05 +0000 2017;;
negative;FALSO;0;0;Llamen a estos que la CGT esta en cualquiera. https://t.co/iB6d1moVqP;;Tue Dec 12 16:56:47 +0000 2017;;
negative;VERDADERO;0;0;@wicho @Iberia A veces me ha pasado. Incluso reservar con  agencia (logitravel) y me cancelaron el viaje porque no podían coger esa tarifa..;;Sun Dec 03 18:18:03 +0000 2017;;Europe/Madrid
positive;FALSO;0;0;Ryanair tarda menos de dos horas en amargar la oferta aniversario de Iberia Express https://t.co/VJJKdbO0tz;;Thu Nov 30 06:30:17 +0000 2017;;Pacific Time (US & Canada)
negative;FALSO;0;0;Le dan ideas a Volaris,  Vivaaerobus y Calafia https://t.co/y88LKbwLQN;;Fri Nov 24 14:37:44 +0000 2017;;Central Time (US & Canada)
negative;FALSO;0;0;Señores de @Iberia intenten entender el motivo de mi reclamación antes de emitir respuestas estándar. No debo pagar… https://t.co/dlBWcie5H4;;Sat Nov 25 11:30:11 +0000 2017;;Madrid
neutral;FALSO;0;0;#marketing Llega el primer #duelodemarcas de MarketingDirecto: Ryanair vs. easyJet - Nuevo año, nuevos proyectos. E… https://t.co/gD3gko9tvM;;Mon Jan 01 17:15:47 +0000 2018;;
neutral;VERDADERO;0;0;@diana_twittea @JenHerranz @Iberia @iberiaexpress Ahora además han sacado la movida esa de Level, así que igual han… https://t.co/chkWCf4fSF;;Wed Jan 03 13:35:36 +0000 2018;;London
neutral;FALSO;0;0;La matriz de Iberia y British Airways quiere subirse a bordo de la aerolínea Niki https://t.co/ORT7IXgOcs… https://t.co/mLNhm0W906;;Fri Dec 29 14:57:10 +0000 2017;;
negative;VERDADERO;0;0;@JuanManSantos Q es un servicio esencial? De ahora en adelante cualquier paro será calificado así se acabó el derec… https://t.co/Y8J3fhKras;;Thu Nov 30 08:59:55 +0000 2017;;
negative;VERDADERO;0;0;@Iberia Espero que se resuelva en tema cuanto antes Gracias;;Sun Nov 05 02:25:20 +0000 2017;;
negative;VERDADERO;0;0;@Iberia No puedo volver a los asientos gratis porque parece que está lleno el avión y los que íbamos a coger no est… https://t.co/1Wch0Oxjhk;;Fri Oct 27 13:29:14 +0000 2017;;Madrid
neutral;VERDADERO;0;0;@Iberia #HolaArgentina quiero viajar con @solitafreije;;Sun Nov 05 20:25:29 +0000 2017;;Brasilia
negative;VERDADERO;0;0;@aguilar_adolfo @Iberia Tampoco tienen en cuenta, al asignarte asiento las preferencias que tiene el viajero en su… https://t.co/qFqsgEzsLK;;Wed Oct 25 16:21:32 +0000 2017;;Madrid
negative;VERDADERO;0;0;@Iberia Pues de momento siguen sin aparecer y son artículos que necesito, así que si mañana no sé nada, buscaré car… https://t.co/NzIBGLHVUd;;Tue Dec 12 20:19:33 +0000 2017;;
neutral;FALSO;0;0;Podium Podcast e Iberia se alían en la ficción sonora 'Aerolínea Momentos' https://t.co/zRophjmso7;;Wed Nov 15 12:40:11 +0000 2017;;Amsterdam
negative;FALSO;0;0;Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/QtWJpHrLg0;;Mon Dec 04 01:53:02 +0000 2017;;Pacific Time (US & Canada)
neutral;VERDADERO;0;0;@cpierottil @Iberia El propio montaje jajajajaj;;Sun Dec 17 03:00:57 +0000 2017;;Eastern Time (US & Canada)
negative;FALSO;0;0;"#fraude Denuncian a Ryanair por ""fraude de ley como una casa” https://t.co/hY0YL3DNGP";;Mon Nov 13 08:49:28 +0000 2017;;
neutral;VERDADERO;0;0;@verdesuecia Un dato los canteranos lo pasaron mal cuando jugaron con Cobresal e Iberia en copa Chile...debe venir… https://t.co/AzMh8IYLBH;;Thu Dec 28 14:01:40 +0000 2017;;
negative;VERDADERO;0;0;Lo de @Iberia con los avios es de una cara como el cemento armado;;Thu Nov 23 07:45:46 +0000 2017;;Amsterdam
positive;FALSO;0;0;Ryanair busca convertirse en el “Amazon de los viajes” desde sus oficinas en Madrid. Ryanair ya ha inaugurado sus o… https://t.co/vqCfMgxIVg;;Fri Nov 17 14:15:07 +0000 2017;;Central America
negative;VERDADERO;0;0;@Iberia me parece mal q el servicio de atencion al cliente con respeto a reclamaciones se este gestionando tan lent… https://t.co/6Tqc2VAYWa;;Mon Nov 27 15:18:00 +0000 2017;;Madrid
negative;VERDADERO;0;0;@Iberia En el call center no atiende nadie!!! Me canse de llamar!!!! Necesito q se contacten conmigo para solucionar este problema!!!!;;Mon Dec 04 19:10:38 +0000 2017;;
negative;FALSO;0;0;Primer #duelodemarcas: Ryanair vs easyJet https://t.co/JtvZsH17zg vía @YouTube;;Wed Jan 03 22:17:04 +0000 2018;;Santiago
negative;VERDADERO;0;0;@robinfood @Iberia Pues a mi les reclame un daño en mi equipaje y no me hicieron ni caso por no rellenar un formula… https://t.co/ue2dyeqxXZ;;Mon Dec 18 20:42:03 +0000 2017;;
negative;VERDADERO;0;0;@ConchiiSnchez @Iberia 21 días para darte una respuesta sobre un dinero que no deberían haberte quitado? Y cobrar 2… https://t.co/yqlMVyxET2;;Thu Oct 26 10:21:52 +0000 2017;;Madrid
negative;VERDADERO;0;0;@Iberia @iberiaexpress Hola, problema técnicos? Qué ocurre? https://t.co/IrJjeAu2mE;;Wed Nov 29 20:48:06 +0000 2017;;Madrid
negative;FALSO;0;0;Por un retraso de una hora de @Ryanair_ES @Ryanair en Stanstead, mi novio no llega a su conexión en @AeropuertoBCN… https://t.co/THIwx8aow5;;Mon Dec 18 16:39:54 +0000 2017;;Madrid
negative;FALSO;0;0;Cansado de esperar, un pasajero sale y se sienta en el ala de un avión https://t.co/Y63n3ruqYF;;Thu Jan 04 18:18:01 +0000 2018;;Pacific Time (US & Canada)
positive;FALSO;0;0;No hay nada como unas galletas de Palencia para acompañar @Iberia #AguilarDeCampoo https://t.co/hp3ndRldEr;;Sun Dec 17 09:15:43 +0000 2017;;Athens
neutral;FALSO;0;0;¿Están regalando billetes de avión o qué pasa? Todos las historias de intagram de billetes de ryanair.;;Thu Nov 02 22:32:56 +0000 2017;;Madrid
positive;VERDADERO;0;0;@mauricioperdav La gente obesa no hace dieta ni para salvarse la vida, obviamente no lo harán por los pasajeros de… https://t.co/KZGUjIPljI;;Mon Dec 18 18:06:07 +0000 2017;;Mountain Time (US & Canada)
neutral;VERDADERO;0;0;@Iberia @CondeDuqueMAD ¡De este fin de semana no pasa! ????#90AniversarioIberia @CondeDuqueMAD @Iberia;;Tue Nov 07 10:33:06 +0000 2017;;Amsterdam
negative;FALSO;0;0;Un hombre desespera y escapa de un avión de Ryanair por la puerta de emergencia https://t.co/RKfmUVnlSQ https://t.co/b0bZanCK8l;;Wed Jan 03 23:06:08 +0000 2018;;Pacific Time (US & Canada)
negative;FALSO;0;0;Vuelo asturias madrid no dejan subir equiaje de mano a viajeros a madrid #iberia #ocu #FelizJueves #sinvergüenzas;;Thu Nov 30 12:28:37 +0000 2017;;Madrid
positive;FALSO;0;0;Nueva ruta a Copenhague para volar desde Sevilla con Ryanair en marzo https://t.co/V1xcG8HI4n https://t.co/DhFs3ZkVBe;;Tue Nov 14 15:05:06 +0000 2017;;Eastern Time (US & Canada)
negative;FALSO;0;0;Cuando te toca volar con Ryanair #OTGala9 https://t.co/WiSa57RCow;;Tue Jan 02 23:05:14 +0000 2018;;Madrid
negative;FALSO;0;0;Famoso @Iberia por sus desastres en #Servicioalcliente En mi caso me hizo perder una importante conferencia por can… https://t.co/Rowh4JUu8n;;Wed Oct 25 16:57:44 +0000 2017;;Central America
neutral;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/jQo3R2iNt1;;Thu Nov 16 16:45:56 +0000 2017;;
positive;FALSO;0;0;"Super utile??
#ryanair #viaggiare #meetworld https://t.co/WPwNCAfo95";;Sat Nov 04 18:39:00 +0000 2017;;Rome
negative;FALSO;0;0;Después de 25 minutos de espera al 901 de #iberia y que te digan que no soluciona tu problema no tiene precio......… https://t.co/ejQDI37MZf;;Sat Dec 23 11:41:46 +0000 2017;;
positive;FALSO;0;0;Si súper puntual ???? https://t.co/uWMn7Wtgix;;Sun Dec 24 05:25:26 +0000 2017;;
positive;FALSO;0;0;Iberia tendrá más vuelos semanales entre San Juan y Madrid https://t.co/jR7oUy3nTy https://t.co/c4bd9wIQz6;;Tue Dec 05 19:39:06 +0000 2017;;
negative;VERDADERO;0;0;@Iberia Quieres que te envié un mensaje directo. Estoy intentando comprar billetes y llevo 2 horas esperando respue… https://t.co/aSerJNd7dy;;Wed Nov 22 21:11:43 +0000 2017;;
neutral;VERDADERO;0;0;@Iberia Vuelo 3162 Madrid-Londres gracias;;Fri Nov 03 10:23:29 +0000 2017;;
neutral;FALSO;0;0;Iberia recibe un nuevo avión A330-200 y lo bautiza como “Santo Domingo” https://t.co/4a5oEDpHGU;;Mon Dec 18 18:25:06 +0000 2017;;Caracas
negative;FALSO;0;0;Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/qhIAiFX3uY;;Sat Dec 02 18:49:06 +0000 2017;;Bogota
positive;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/URGeo57TqO;;Thu Nov 23 03:51:34 +0000 2017;;
negative;VERDADERO;0;0;@Iberia @BBVABancomer RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEM… https://t.co/RYsCmrVUpU;;Wed Dec 13 21:33:05 +0000 2017;;
neutral;VERDADERO;0;0;@Canaryfly_ @BinterCanarias @controladores @iberiaexpress @Iberia @CanaryFlyFans @nperd @VadeAviones @TequilaAvion… https://t.co/UBK05PVDQl;;Mon Oct 30 12:29:24 +0000 2017;;Casablanca
negative;FALSO;0;0;Oleada de huelgas en #Ryanair estas #Navidades https://t.co/piOLnSs4Un;;Thu Dec 14 18:43:17 +0000 2017;;
positive;VERDADERO;0;0;@Iberia Feliz año nuevo IBERIA.;;Wed Dec 27 19:43:23 +0000 2017;;
neutral;VERDADERO;0;0;@SANDOKANVAN @baselunarbeta @AeropuertoBCN @Aerolineas_AR De acuerdo, pero esto lo debían tener en el cálculo de co… https://t.co/xErLCfHlMc;;Wed Nov 29 10:21:17 +0000 2017;;Ljubljana
neutral;FALSO;0;0;Tarifa low cost por supuesto https://t.co/giIzj46I8s;;Thu Dec 28 11:23:45 +0000 2017;;Amsterdam
negative;VERDADERO;0;0;@Iberia Se como funciona el tema de un equipaje perdido, me sorprende que la prioridad en este caso, no sirva de na… https://t.co/gucbpehTk7;;Mon Oct 30 14:41:07 +0000 2017;;Central Time (US & Canada)
negative;FALSO;0;0;Las mejores ofertas de empleo IT de España: Endesa, Mercadona y Ryanair https://t.co/ioS1GcJYtW;;Tue Dec 12 17:03:27 +0000 2017;;Central America
positive;VERDADERO;0;0;@Iberia Muchas Felicidades?? y a seguir volando muy alto!!!??;;Thu Dec 14 13:32:43 +0000 2017;;Madrid
negative;VERDADERO;0;0;@iberia una verguenza hay que hacer check in online desde pais destino xq vuestra web no funciona gracias x corregir nada;;Mon Nov 27 19:43:29 +0000 2017;;London
negative;FALSO;0;0;La maravillosa aventura de viajar en avión con la bici, capítulo 2637473930. https://t.co/do6xll5Gia;;Sat Dec 30 19:22:22 +0000 2017;;Madrid
neutral;FALSO;0;0;Ryanair no se conforma sólo con los vuelos https://t.co/Jwv4ucHG2V https://t.co/9AllIq9UWC;;Fri Nov 17 09:05:11 +0000 2017;;Madrid
positive;FALSO;0;0;Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/zGLcIRxwPe;;Thu Dec 14 00:27:15 +0000 2017;;
negative;FALSO;0;0;Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/tG22njBvMJ;;Sun Dec 31 02:28:09 +0000 2017;;Bogota
neutral;FALSO;0;0;Es sacar Ryanair ofertas de vuelos a 5-10€ y no poner nunca Málaga como aeropuerto de salida y si poblachos como Valladolid o Vigo. De risa.;;Wed Nov 29 11:03:19 +0000 2017;;Europe/Madrid
neutral;VERDADERO;0;0;@Iberia Hola! He cambiado la fecha de un billete, en principio sin problema, y ya tengo mis nuevos billetes en el c… https://t.co/p8IkB8gltm;;Thu Dec 14 19:02:28 +0000 2017;;Greenland
neutral;FALSO;0;0;Duda !!! Exceptuando personas mayores y gente con hijos pequeños, por qué la gente paga por el priority ? Para Ryanair estamos hablando...;;Fri Dec 22 05:31:24 +0000 2017;;
negative;VERDADERO;0;0;@Iberia 14 minutos con el nuevo y en espera;;Wed Dec 13 17:18:51 +0000 2017;;
negative;VERDADERO;0;0;@Radiohen #TipicoDeNavidad @Iberia perdió mi maleta hace 5 días y no saben dónde está. Tengo medicamentos que no es… https://t.co/76oP75n73R;;Tue Dec 26 04:24:04 +0000 2017;;Pacific Time (US & Canada)
neutral;FALSO;0;0;Amazon, Google, Alibaba, Iberia, Seur, entre los ponentes más destacados de eShow https://t.co/470gPnyPOg https://t.co/Amh7zaQdp3;;Fri Nov 03 04:41:11 +0000 2017;;Madrid
negative;VERDADERO;0;0;@Iberia  siempre viaje por Iberia.Ahora con profundo dolor no puedo viajar a España por altos costos pasaje.trágico desamparo;;Thu Dec 14 19:57:47 +0000 2017;;Caracas
positive;FALSO;0;0;¿Conseguiré la hazaña que es volar a Tenerife Sur en Ryanair sin encontrarme a nadie?;;Tue Dec 19 13:01:17 +0000 2017;;Casablanca
negative;VERDADERO;0;0;@ILopezMunoz @josue112014 @jmanatol @AlexValeroLEVC @airspottersORG @Ryanair No es por vacilar pero tiene toda la pinta de ser un vueling ??;;Tue Jan 02 21:36:48 +0000 2018;;
negative;FALSO;0;0;Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/iqb0f8KzKn;;Sat Dec 30 08:59:03 +0000 2017;;Bogota
negative;VERDADERO;0;0;@Iberia ayudanos a recuperar nuestro equipaje que olvidaron en Madrid. No nos han dado mayor información.;;Thu Dec 21 17:20:40 +0000 2017;;Central Time (US & Canada)
positive;VERDADERO;0;0;@n_larenas @AeropuertoUIO @Iberia @De_aviacion @aviationcommons @AviateAddict @Aviation_Pics @iLove_Aviation… https://t.co/74PyXvoHEg;;Wed Nov 22 18:16:32 +0000 2017;;Dhaka
negative;FALSO;0;0;"La polémica esta servida

https://t.co/TwoO3BD1jz";;Thu Dec 28 01:12:47 +0000 2017;;Madrid
negative;FALSO;0;0;Buen dia @Iberia ! Seguimos esperando que nos devuelvan la valija que nos perdieron el sabado 21/10/2017 vuelo IB6845 con recuerdos de viaje;;Wed Oct 25 12:47:27 +0000 2017;;
neutral;VERDADERO;0;0;@Ryanair Madrid!! #TravelThursday;;Thu Nov 23 16:40:26 +0000 2017;;Dublin
neutral;FALSO;0;0;Marca de bajo costo de Iberia llegará a Colombia después de 2021 https://t.co/3VHhCZe73b;;Thu Oct 26 04:19:12 +0000 2017;;Bogota
